GeoFIPS,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
20027,"Clay, KS",24720,24832,24902,28300,29855,31001,33434,36858,41557,39476,40548,40149,38077,38286,37384,36613,37694,39201,41151,43246,47746,53803,49088,53486,54572
20029,"Cloud, KS",20871,23201,22400,24276,25178,25372,26213,28153,31698,30280,30013,33128,32656,33858,33367,33876,33574,34060,36793,39473,44561,48252,45943,53211,53830
20031,"Coffey, KS",25291,27377,27624,29140,29812,32143,33245,34600,41166,41141,42928,49383,50751,54818,54176,52263,49321,47360,51448,51645,57207,60148,56523,58014,58553
20033,"Comanche, KS",24584,25994,25250,33347,28623,31864,31742,34349,39616,34079,38105,38064,37394,41797,36715,35922,35597,37382,41742,41591,46828,50654,50107,61024,56354
20035,"Cowley, KS",22986,24756,24509,25048,25706,26363,28599,29603,31090,30078,31611,33873,34046,34629,35641,36779,35472,36073,37698,39222,41910,44587,44313,46818,48066
20037,"Crawford, KS",21560,23395,23858,24362,24548,25580,27193,28577,31178,30828,31138,32398,34013,35559,34547,34460,36211,40096,42296,41102,42976,45771,44885,47499,49762
20039,"Decatur, KS",24737,28592,24349,26415,22946,30157,28064,35581,39093,37540,40279,45909,42596,48811,47797,46459,48679,40872,42206,43842,57300,58438,69606,65786,66503
20041,"Dickinson, KS",23676,25939,26153,29371,29922,30978,33920,37654,40362,38296,38232,38233,36223,35191,35332,36570,37408,38889,40613,42186,46450,49774,48547,51345,51706
20043,"Doniphan, KS",19968,20847,19751,20869,23819,25734,26013,29865,32381,32928,30737,33749,34402,35969,33803,34864,36725,38452,39187,42225,46263,53252,49008,51435,53873
20045,"Douglas, KS",24863,26598,27017,27566,27822,28943,30595,31928,33819,34053,34241,35737,36445,36932,38169,39669,40426,42519,44506,46123,48920,52199,53318,56058,58698
20047,"Edwards, KS",25862,29427,27985,34933,32427,35811,32115,39400,45040,46037,46581,54788,52990,63862,51633,56434,58344,49821,51496,51177,62800,69773,64806,74353,73173
20049,"Elk, KS",20172,22192,21810,23940,25407,27338,28996,30939,32149,30129,34105,37558,38588,40065,39048,38211,35571,36186,38852,37665,41114,44585,41645,47657,47806
20051,"Ellis, KS",24405,26335,26460,27337,28280,29685,32075,34248,39290,36737,39309,43714,45423,44474,45989,42743,41373,42195,44466,46327,50968,54952,54691,57729,58325
20053,"Ellsworth, KS",21893,23600,23823,25810,26415,27001,27994,30291,33565,31834,32313,34745,37115,38293,39469,35130,35180,38519,41452,43329,45068,48938,46702,51293,50858
20055,"Finney, KS",20790,20904,20903,22631,23474,25077,26757,28974,33305,32404,34982,37021,37631,38638,38170,37965,38900,38974,40479,41211,45875,49370,50214,52290,54867
20057,"Ford, KS",21530,22892,23296,24071,24552,25680,26695,28522,30855,30094,31992,32752,34208,34556,32723,33492,35933,36175,37528,38661,44567,47398,47545,47529,48817
20059,"Franklin, KS",23311,25049,25145,25752,26568,27627,29380,30828,32509,32509,32328,33665,34856,36158,36553,38021,39080,39941,41809,43491,46445,49808,49127,51588,53518
20061,"Geary, KS",25430,26623,28329,30149,32279,33983,37921,42976,42694,43963,41886,44493,42218,41422,41851,41248,41049,43291,44262,45680,48123,51155,51802,54027,56303
20063,"Gove, KS",24896,36659,34366,32427,23478,33197,44076,51561,52476,48306,54601,73367,65530,60597,55288,63527,67741,53138,57098,58057,66583,82751,87163,102149,98901
20065,"Graham, KS",26957,28318,24342,28178,24197,30250,28274,37293,40738,39255,42376,52637,52065,55844,51197,45640,42124,42612,47185,50233,54965,61576,61072,75020,65483
20067,"Grant, KS",22657,24873,23045,25327,24632,30149,29200,31524,35280,35410,39741,42290,43567,52218,50784,44162,47909,41386,44543,41989,50279,46647,42460,56354,64528
20069,"Gray, KS",25785,28785,25495,26923,26713,32650,28974,33876,38418,41219,52998,61159,62244,77799,70408,65587,73781,65003,60933,60296,74379,67318,64598,76445,84604
20071,"Greeley, KS",30200,33829,22556,44723,27635,37485,26923,44546,47310,44424,57158,68183,64359,77249,53822,44686,60258,68355,70455,64721,103852,110087,113233,108230,134780
20073,"Greenwood, KS",20840,22447,22688,24672,25685,27235,30563,31459,35542,32478,34003,34055,36140,37619,39793,38006,38275,38626,40116,40842,46488,48287,46806,53950,54372
20075,"Hamilton, KS",24059,32634,23569,29563,27866,33845,25172,33815,37473,34172,50209,52913,51782,76379,73132,49841,49826,50039,56131,56460,83733,72694,93379,95220,101962
20077,"Harper, KS",23448,24240,25895,30865,29617,33609,37049,37388,42458,36013,37165,43225,48198,46812,46840,42540,42366,41441,45259,51365,56897,61449,59954,65055,62662
20079,"Harvey, KS",25151,26002,26341,26847,27585,28787,30885,32687,35873,34113,34514,36363,36790,37841,38101,38424,39182,39802,42209,44072,47220,50647,51000,54424,56321
20081,"Haskell, KS",29777,31572,29538,33183,32162,41688,33642,37033,41607,48674,58491,76734,63336,88349,74799,64404,68236,63921,61574,54200,76755,75190,68589,89058,89909
20083,"Hodgeman, KS",24718,24348,22852,24965,24109,29711,26624,31848,37846,37378,44466,46448,44866,54853,51715,50727,55596,51633,53562,56476,72132,68301,61027,75039,76736
20085,"Jackson, KS",24912,26386,26145,26902,28652,27728,28271,30561,32933,33098,32961,35463,35950,36592,36268,37556,38268,39773,41534,43284,47219,50529,49670,52885,54826
20087,"Jefferson, KS",23204,25516,25525,26115,26976,28159,28989,31324,33490,34076,34887,36770,37099,38550,38901,40176,41906,44083,45995,46499,50024,53838,54370,58147,60812
20089,"Jewell, KS",21196,25158,22898,29542,27741,27666,29250,32224,39832,37033,35644,51211,43360,51442,42971,43617,42823,41917,47556,48574,56750,62086,52427,68698,62948
20091,"Johnson, KS",43837,41698,42094,41921,41859,44459,51330,54996,59527,55853,54499,55332,58757,59939,62967,66393,68606,71238,74057,76968,78889,83981,96517,91595,95419
20093,"Kearny, KS",20003,23440,21419,27305,26444,30398,27713,32806,36493,38312,45762,49789,50012,59542,50312,46545,48844,46125,47282,48570,61118,63428,60412,69141,64338
20095,"Kingman, KS",22843,23886,24622,27503,27877,29695,33329,33172,37168,34103,34543,38180,40077,40897,40939,38446,38551,38189,40974,43030,48515,53135,53226,59443,58387
20097,"Kiowa, KS",24614,26278,25929,30774,30366,29820,30278,31747,34120,31118,32567,37646,37382,40468,34292,35238,37638,38855,41408,41458,51906,57600,48872,54211,50765
20099,"Labette, KS",21836,23497,24241,24747,26434,27572,29533,31395,33555,32582,33340,35538,35981,36795,37026,37439,38137,39086,40592,42200,45695,48373,49542,51503,53557
20101,"Lane, KS",24978,26753,25341,27703,25974,31223,31174,34647,44797,43880,58000,71344,76806,84026,71040,64360,70448,61251,66222,64320,79165,84057,82008,97288,88578
20103,"Leavenworth, KS",25248,25697,26753,28077,28919,30095,31724,33253,35871,34844,35296,36359,37062,37364,38239,39759,40173,41470,42548,44060,46542,49548,50694,52973,55369
20105,"Lincoln, KS",21256,22362,21339,24197,23358,24452,25587,30049,36091,32467,33333,36884,35520,36294,36236,34420,36033,37186,41988,45435,53358,52885,49173,57384,52199
20107,"Linn, KS",21061,22999,22698,23609,24612,24867,25388,27151,29463,29453,29932,31302,32289,33422,33574,34720,35873,37143,38859,41388,45333,47677,47908,50206,51148
20109,"Logan, KS",22391,26855,24534,29362,26755,32284,29942,37825,40577,39523,44176,51208,50704,56885,48685,43639,42556,41733,44889,48013,60110,66112,66645,69173,69501
20111,"Lyon, KS",21057,22537,22659,23447,24034,24478,25271,26908,28666,28821,30015,30761,30693,31076,33493,34618,35833,37096,38857,39690,44020,47008,47109,49533,50360
20113,"McPherson, KS",25762,27459,28317,29389,31159,32850,36323,36700,40821,37483,40285,43389,45222,44512,45033,46087,43610,44097,47855,52081,55067,57800,59219,63928,65632
20115,"Marion, KS",19851,21801,21891,24260,25957,27172,27278,29438,32212,30945,31516,32587,34417,35592,35381,37219,37107,38017,40704,41657,46569,49245,47139,52378,52566
20117,"Marshall, KS",24694,25795,23320,26970,32091,32651,33249,34675,38651,36514,35607,43324,39813,40589,38105,39113,37751,39318,41293,42709,47962,51038,46828,49713,51044
20119,"Meade, KS",24523,23386,22956,26568,26651,30817,27552,36804,36095,38066,43992,54176,53979,68775,56335,52613,55289,51875,55699,58717,69661,78122,66731,74745,77805
20121,"Miami, KS",26249,27491,27228,27400,30195,31155,32939,34807,37450,36738,36650,39274,39845,40141,41472,43270,44486,46132,48076,49635,53386,58691,60411,62897,65388
20123,"Mitchell, KS",24000,25822,24980,28509,27992,29916,31671,33496,39818,37271,41405,46721,47404,48138,47280,46400,46977,48729,56305,60403,69781,68838,65630,76415,73731
20125,"Montgomery, KS",21399,22406,22738,23573,24898,25946,28512,30478,31353,31076,31712,33251,34339,34130,34684,34451,33234,34805,36558,37113,40356,43623,43949,46366,48328
20127,"Morris, KS",21877,24478,24538,26327,26660,27280,29425,31501,32394,33509,34632,35812,35947,37083,38378,38283,40411,41428,44370,44163,50795,52330,50226,56721,56467
20129,"Morton, KS",25575,25279,21740,26080,29767,36318,31533,33873,38144,36897,39517,39487,40352,48080,41573,31761,34595,38103,41892,42099,52130,58274,51870,63302,66821
20131,"Nemaha, KS",24855,25041,23781,25233,29201,29349,28142,32698,36422,37039,38779,47016,46053,46355,45554,42830,44148,48889,50141,50958,60448,63446,65296,70790,74093
20133,"Neosho, KS",21269,22945,22953,24271,24789,25592,27517,28390,30011,29020,30814,32603,34677,35323,35569,34809,35193,36776,38619,40698,43751,47291,46763,50375,51317
20135,"Ness, KS",28481,28210,27341,33023,29835,32236,31857,38560,47321,41634,44402,46312,52458,54260,52057,46865,42320,44423,49669,53498,60932,68582,65381,77004,70371
20137,"Norton, KS",25108,24346,21870,24181,24054,26514,26031,29638,31323,30093,35202,39558,39158,45269,42855,37959,40403,39905,39657,41012,49946,53827,54975,60642,57539
20139,"Osage, KS",21962,24218,24173,25394,25686,26089,27302,29442,31347,32167,32719,33802,34879,35402,36141,36927,38109,39249,41823,42740,46882,50230,49860,53462,54945
20141,"Osborne, KS",22122,23944,22773,26735,25000,26441,27882,31862,38555,35940,37930,46226,42549,45510,42124,41138,38470,37789,46127,46549,51782,57287,53375,66194,57882
20143,"Ottawa, KS",22667,24480,24514,26866,26605,26848,29148,29914,33460,32660,34562,36609,35976,37308,35624,37540,37943,38821,40902,41662,46396,52217,50929,55234,54471
20145,"Pawnee, KS",23518,25054,23751,25139,25707,27366,27460,29174,33700,32538,34319,37315,39487,43194,40240,38703,41918,38110,39228,42057,47434,50385,45497,51087,52115
20147,"Phillips, KS",25115,27012,24522,28736,26531,29974,31400,34944,36246,35329,37973,48916,50331,54536,52464,54634,49798,47926,50892,53994,58659,67990,61890,72543,72919
20149,"Pottawatomie, KS",23988,25103,24965,26333,28148,29276,32613,36712,41496,42171,44340,47521,47963,47018,47603,49023,50866,50129,51646,52981,56925,61336,60683,63001,65498
20151,"Pratt, KS",25587,25544,25378,29101,29666,29933,32256,33658,38192,35081,37855,44913,45105,47198,45564,43221,44848,43232,46800,48067,53070,56914,55406,59248,59974
20153,"Rawlins, KS",24373,29559,24729,28318,21402,27676,23977,32899,41694,36486,47083,56675,50016,63865,48434,48541,46777,43924,48056,55301,66974,80695,86475,70622,75228
20155,"Reno, KS",24036,24769,25250,26239,26862,27841,29658,30932,33527,32658,33807,34558,35052,35328,35630,36404,36239,38515,39267,41037,45653,47834,47507,50852,53245
20157,"Republic, KS",20975,24747,24651,25714,24092,24908,26055,29196,34501,34663,36401,45129,42165,47158,41962,43064,44047,40930,41353,43201,49766,52989,47913,55739,57540
20159,"Rice, KS",21987,21264,20460,21955,22897,24170,25693,27002,30990,29606,31889,37954,40714,43285,41969,42434,40284,40668,41564,44352,49039,49762,49055,57164,59723
20161,"Riley, KS",23050,24476,25328,26834,27363,27905,30061,32649,35254,35468,38228,39288,37966,37057,38450,39083,39942,41294,41501,42953,45439,49227,50813,53488,55837
20163,"Rooks, KS",22095,24442,22911,25424,24082,26325,28238,31859,38608,33824,34952,41641,38693,42886,40228,37907,34847,34603,38732,39037,46297,49888,45958,54747,50725
20165,"Rush, KS",24859,26598,26237,29142,26849,30057,31214,35637,39047,36938,38161,41842,45124,47774,44958,45021,40774,40214,45398,50081,57963,63461,55528,70418,71514
20167,"Russell, KS",22726,23641,23598,25780,26517,29844,33668,35183,45060,38866,42776,51635,52092,53794,53623,46218,41561,41833,43919,45962,50308,54794,53761,61038,60243
20169,"Saline, KS",27694,27796,28285,29177,30550,31895,34891,35994,38347,36724,37423,39360,40500,40792,41728,43186,44544,46670,48218,50574,51296,55600,56745,59729,62527
20171,"Scott, KS",30951,31944,27115,30493,28151,33870,30669,31685,36713,40880,51574,60535,54917,67191,60100,59899,63949,56439,51314,52592,67353,64480,60040,67265,73097
20173,"Sedgwick, KS",29625,31600,31368,31231,32582,33670,37796,39524,43592,40685,39772,44995,47172,47482,49799,47845,46729,49045,50575,52315,53210,58122,57757,60936,63303
20175,"Seward, KS",22091,21888,21810,22416,23380,24996,26072,27051,28662,27647,29937,33141,32079,36266,36812,35553,34831,34993,35796,36944,42977,46283,46604,47638,48578
20177,"Shawnee, KS",28437,29807,30541,30791,31449,32191,33734,35799,37582,37448,37423,39147,39539,39291,40923,41500,42611,43454,45697,46971,50501,54236,54755,58837,61542
20179,"Sheridan, KS",24062,28318,25521,28994,26915,34558,27942,39553,42922,45071,47416,60087,59571,72891,54261,51801,58108,46977,45895,47238,61771,58783,56753,63951,66737
20181,"Sherman, KS",25495,24486,22669,24892,22801,27302,27287,33939,33995,35361,38755,44728,43000,50783,39451,39810,39169,39828,42058,41544,50129,55529,54800,58415,56980
20183,"Smith, KS",22458,26293,23641,27148,25227,28085,30178,32010,36051,34995,36615,46419,41238,46152,38831,40360,38687,38879,42955,47033,57176,64027,57905,67681,62319
20185,"Stafford, KS",23420,24117,24729,28124,29496,33512,37135,37178,49528,43486,46940,58212,54174,59762,56366,44740,43544,41906,43438,45455,52769,51936,51196,60145,64215
20187,"Stanton, KS",25773,26564,24260,28229,28110,36710,31337,43668,47454,48499,55585,70016,60563,81341,60389,58334,55163,55861,57225,67600,86679,92185,85393,85176,76141
20189,"Stevens, KS",28033,25167,23458,26667,28420,31514,28752,36995,36548,34834,39603,43261,40762,53100,45391,40474,40313,40917,40717,43237,53208,55848,51328,58375,62214
20191,"Sumner, KS",23956,24243,24302,25566,27786,28837,32058,32611,35465,33083,34199,35064,36435,36212,35574,35484,36265,36440,38735,41310,44563,48070,47914,50646,51402
20193,"Thomas, KS",23988,26171,23906,26540,23971,28873,27103,33225,36978,35477,42795,46851,45341,49753,40414,39234,41542,41640,45141,46284,51049,54984,56286,61059,63921
20195,"Trego, KS",21222,22785,23041,24545,22471,25500,26083,32667,38852,36610,40741,41013,43969,47565,44743,42521,41339,42118,47063,48659,56488,60662,60695,69359,59565
20197,"Wabaunsee, KS",27037,30977,30239,31166,32535,33270,34896,36767,38867,38638,39148,41196,43612,44779,45804,46122,46969,48553,50367,50927,54245,57391,56109,60244,62250
20199,"Wallace, KS",24369,25922,20636,30649,24287,29468,25012,38311,44360,35982,47475,55466,57318,67581,50117,40572,42987,41521,49452,51501,62729,64824,63506,61979,69247
20201,"Washington, KS",21968,22887,21606,23267,26274,27019,25646,29746,33986,34564,37553,43723,41445,45221,41870,40074,39900,40119,43204,45029,54292,56208,50230,55524,57933
20203,"Wichita, KS",27171,31344,28471,29943,25810,38082,33516,36984,47438,46403,57921,70240,65803,90315,74767,65874,80706,63191,57333,60108,71380,58891,54011,71212,75354
20205,"Wilson, KS",21072,21811,22315,23612,25954,27142,28724,30744,32503,31193,32094,35173,39407,38823,39783,40752,39836,39926,40040,41136,45036,49734,48132,51985,52577
20207,"Woodson, KS",18250,20204,19764,21497,22692,23640,24323,27125,29573,29261,31782,33217,36299,37521,36566,34158,31722,33233,36187,37912,41876,45707,44198,49730,49140
20209,"Wyandotte, KS",20225,20773,21255,21737,22497,23735,25392,26436,27524,27228,29196,37895,51098,47074,40706,38797,30202,31256,32195,33558,36492,38668,39729,41371,42878
21001,"Adair, KY",17826,18093,17928,17920,19005,19859,20550,21565,22755,23306,24734,25725,26579,26971,28320,29565,29114,30677,32056,33136,37491,41322,41523,43883,46912
21003,"Allen, KY",20647,20494,19954,19937,21345,22214,23135,23746,24717,24393,24790,25856,27388,27501,29379,30824,31303,32757,33026,34485,36843,41696,40949,41037,42837
21005,"Anderson, KY",24623,25477,26112,26422,27576,28954,29768,30949,32072,31322,32377,33234,33962,34525,35212,36017,36599,36905,37756,39304,42083,45586,46038,48735,50855
21007,"Ballard, KY",25223,25407,24319,25069,26445,27870,27546,29126,30605,31636,30975,33913,33150,35928,35239,35487,35687,37031,36867,40095,44099,50600,51890,55205,56514
21009,"Barren, KY",22137,23514,24135,23990,25634,25770,26248,27101,28519,27186,28644,30039,31504,31380,33216,34457,33765,34927,35744,37064,40256,43643,43062,44646,46597
21011,"Bath, KY",19635,19573,20329,20606,21657,22010,22713,23690,24310,24657,25051,26039,27496,27427,28028,28870,28969,29329,29835,31212,34351,38169,38616,40025,42291
21013,"Bell, KY",17116,18358,18490,19101,19962,20607,21680,22780,24396,24848,25535,25780,25871,25442,27208,27841,27899,29394,30616,32088,36985,40728,39908,42847,45728
21015,"Boone, KY",30355,31697,32314,33401,33740,34758,35266,37157,38444,36857,37471,39388,40579,40169,41819,43282,44431,45724,47758,49790,53641,57519,58805,61662,64196
21017,"Bourbon, KY",29874,27895,27918,27567,30592,31096,32062,32404,31951,31373,31498,33347,34359,39120,40844,44193,43858,45866,46167,49104,50179,56366,59068,61745,64704
21019,"Boyd, KY",24502,25697,26838,27443,26658,27001,28822,30023,31584,31798,32949,33477,33329,33376,34358,35372,34989,36032,37766,38935,42343,46244,45845,49188,52228
21021,"Boyle, KY",24355,25342,25880,25917,27144,27437,28348,29234,30096,30166,30824,31549,32448,32363,33480,35061,35395,36158,37073,39262,42440,45499,46951,49244,51266
21023,"Bracken, KY",22163,22710,22708,23828,24929,26080,27736,28733,28684,29976,29145,30154,30239,30694,31644,32701,33452,34882,36388,37918,41582,45651,44665,46012,49234
21025,"Breathitt, KY",16565,18112,18943,19210,19792,20605,21987,23151,24669,25815,26890,27591,27916,27737,30076,29997,29664,30770,31261,31366,34926,39027,39295,42124,45633
